size,avg_b,avg_g,avg_r,avg_h,avg_s,avg_v,std_b,std_g,std_r,std_h,std_s,std_v,blob_count,fire
707.6028497,66.43778848,78.94561509,105.9905679,19.53437408,37.89332851,41.5649286,22.57921877,23.71335467,27.29832406,100.7349759,20.46348907,10.85194552,137,0
96.06338694,97.13245033,116.371807,161.0700095,25.95913553,38.87069813,63.16470959,24.67377869,28.63522281,17.18792431,208.5657391,41.89946691,11.90118283,126,0
2738.026376,86.66536524,119.7035735,161.9307066,26.17978563,44.49672556,63.5022379,29.36627777,34.44101138,40.39378461,69.74104246,31.66794717,16.10827182,164,0
3999.11535,85.12630324,99.80301686,131.7783662,20.18915217,35.89561131,51.67779068,34.52080533,37.00671756,41.30471748,42.19680487,17.6535758,16.3298526,209,0
8066.845515,57.83718354,85.91209527,119.8496688,29.24653019,50.9641688,47.07593757,35.86880609,42.53209692,54.10447657,46.29443317,34.28651135,21.29387282,356,0
1564.022346,83.44151583,97.56759626,142.3264361,15.85712794,41.40173335,55.81428866,38.97677172,42.11581784,45.00454716,80.83389391,16.10879945,17.97547379,495,0
39145.48602,46.26804099,63.31415926,84.27451653,27.04214564,44.25021074,33.04883001,19.61463437,26.4672811,33.51555606,48.20587219,39.44873815,13.19085152,273,0
1013.478531,78.39886895,101.1838302,118.6146059,34.93019746,34.99367894,46.51553172,23.19503846,23.76380021,23.61066997,135.7850933,15.0427236,9.930223399,188,0
150953.8491,51.35915068,67.32896633,83.83298752,29.45316307,39.14551527,32.87568138,29.12013493,33.55931689,37.24114846,38.06458782,22.38464726,14.63854453,281,0
174053.95,85.66794755,122.1905731,152.6426134,32.57200996,43.94190809,59.85984839,38.75286072,36.0938002,36.25654882,242.147507,8.077176023,15.23477437,102,0
42656.72597,59.13700924,92.9861316,125.9049389,30.28422906,53.21402145,49.37448583,34.72266378,36.23166361,38.71218237,111.307115,18.72918221,15.73825604,194,0
14910.0008,60.981543,100.6255561,117.4445999,42.64624482,48.30707439,46.05972295,36.9247608,40.80831404,45.48952506,59.63845594,20.85830574,18.01905693,429,0
12073.70468,92.58863745,129.8780153,156.8707607,35.63003203,41.95614592,61.51794537,33.38597443,37.14185316,46.09886252,163.2479565,29.16298288,18.11182312,302,0
224795.8575,25.64463301,54.50658713,138.7339342,17.05616809,82.23968671,54.40546438,33.51310253,47.32066829,63.5928423,32.31709218,48.92372721,25.10481937,459,0
705.8026966,73.19826645,91.60443018,139.3113965,20.42108358,45.76840601,54.63192018,30.76238571,32.24353513,34.19399443,78.75275559,25.7264523,14.85335296,260,0
19147.27752,91.94650116,119.4925421,144.527984,49.52429381,36.14315788,56.9297755,44.08177915,47.32066062,53.83170727,233.7172425,20.42024219,21.26027224,40,0
81425.9184,86.97913747,103.297044,125.0273675,25.59843537,30.95207352,49.03034019,21.05722449,23.9265561,25.6236885,48.84020298,17.7227046,10.08922921,54,0
68210.9374,94.54922434,124.9125436,156.2131563,29.52768849,39.42480926,61.2600613,30.22412555,29.98777689,33.35050242,329.1543483,11.86839387,13.17791152,100,0
29082.88471,84.15171045,115.269212,138.1593464,44.8880155,42.48377768,54.28442352,44.50854661,49.26114378,50.83924592,70.38373427,17.54012979,20.21487013,159,0
2659.422841,105.8432786,142.0645882,160.4258018,40.0956056,34.71151234,62.91207912,38.84273497,40.01066006,40.06126591,118.3488785,5.283163264,15.98002748,125,0
21161.79221,59.58438415,95.43063165,142.1434183,26.16554294,60.21603511,55.74251697,35.11434334,35.8445089,34.13118955,198.7632013,9.522298953,14.51664073,136,0
2882.729104,104.1014051,126.4996126,163.6981868,25.00943236,37.29930604,64.19536737,31.24603024,35.09482624,39.05886668,109.3158367,19.27408158,15.44839993,229,0
5937.337161,88.05099485,113.0497188,144.6362541,26.92040985,38.87020676,56.72009964,39.33314867,42.46909169,46.62899164,61.72327934,17.46170672,18.47626628,237,0
178765.3562,14.33844606,15.81785222,165.601938,64.02435808,92.51602054,64.94193647,31.10889046,34.52936535,71.20518571,50.19278612,59.83185296,28.11739505,822,0
74169.57294,44.92016955,96.49501141,156.0042778,27.94406944,70.96562642,61.17814816,28.06198929,29.10283366,39.41570912,6.762246857,28.66635952,15.45815831,29,0
77740.12414,51.63194698,110.6832866,149.6733273,36.73797542,66.15757948,58.69542245,42.71416628,53.9330528,47.24418015,108.7613686,22.21428652,21.31239779,88,0
982.5637776,66.54885527,82.4920278,116.0384301,18.91126948,42.28521026,45.5052667,22.73434058,24.7409123,30.0517119,22.39108685,25.15682741,11.87783391,16,0
22156.59029,68.40865275,90.67767511,109.6643566,32.6719693,38.34637716,43.00563004,33.55539422,36.48800852,37.07805094,52.25084606,10.05662648,14.56124669,43,0
48291.46471,66.44904842,117.4488667,133.9460847,44.5333604,50.99711318,52.52787634,40.30315041,35.79844255,39.37643856,241.0547774,14.61208678,16.1739475,173,0
24436.38971,109.8705495,138.0903961,153.2061904,39.16087236,28.90123121,60.08085897,47.30989413,52.10209811,54.30255006,51.8849364,13.01499138,21.33677132,240,0
203340.3875,33.86126305,74.42030091,126.3425056,29.25690595,73.15941352,49.57975701,50.55521376,57.0519653,61.58640981,56.50562623,28.83057761,25.52728829,321,0
9307.713351,65.8723535,94.13503072,107.757656,39.59627603,42.56729328,42.2579043,37.44686798,37.46428511,37.16348127,155.4962777,11.39141027,15.43583585,712,0
5577.484904,51.05764951,63.69464873,132.1627637,28.06931033,60.74917869,51.82853478,31.40733798,34.93985499,35.43781821,98.51077429,21.66887754,15.06818222,330,0
183175.851,41.95967071,55.01380993,120.4954318,12.3842377,64.79218878,47.25311052,52.89685749,56.92000574,63.10103693,41.66179917,20.35633505,25.00110244,287,0
481.6677228,59.00049505,90.75782178,104.7049505,41.21420154,44.37188787,41.0607649,19.78418042,17.69269268,19.59811929,250.3342676,16.09829043,8.184691081,258,0
125205.5606,47.35675797,74.74829186,97.72276681,32.67248148,52.91347708,38.32276852,37.14022795,46.51663161,50.21199382,46.95189142,28.56984496,19.87977764,240,0
19451.59268,78.76352852,119.613182,149.4914253,34.61174452,46.91929877,58.62408834,35.86691464,35.07784497,36.70717058,95.29291727,16.14009225,15.50311446,116,0
13505.6156,81.239009,95.9025744,160.2130711,13.93895231,48.87848294,62.82865535,43.4413812,47.55188789,39.47313742,131.6706138,24.87453611,19.40483581,256,0
123483.7771,32.0175132,43.3093712,115.6119834,33.0150023,73.38640322,45.33814657,34.61610728,38.26813158,48.51653162,43.99755227,31.723876,19.23210997,438,0
127.19063,57.81421648,72.96930533,91.09369952,29.63157064,37.10489156,35.72301942,10.33168744,10.98853028,10.96327848,148.4528659,9.823347421,4.448171672,20,0
217701.1315,90.13208575,121.9135155,150.6661229,32.76854998,41.04538237,59.08475407,51.92423119,51.28331263,51.65961677,279.0362617,3.895020747,20.49376321,141,0
162933.9973,77.94476692,113.2113127,151.7839266,33.23734182,48.11565305,59.52432528,61.0915712,66.23589019,67.04905101,67.5456066,12.91465571,26.72110775,160,0
101112.417,128.9744,150.1280632,166.5691321,33.46538541,22.98066647,65.32122828,48.31984138,49.51153338,48.04434383,103.0113982,6.456560562,19.56128644,189,0
210431.9943,111.7074699,147.367801,174.9358862,35.28736159,37.70225934,68.60230831,64.37279115,56.99430783,48.55881783,205.2911937,25.05326633,25.31476145,128,0
33950.54438,137.54196,192.6824893,212.8096033,45.6203809,34.88617468,83.45474637,37.0910195,46.36915628,50.48735053,51.15908183,26.8065785,19.8264022,87,0
73224.65019,81.96443227,98.70238112,140.5498019,17.86462806,42.01929355,55.11756938,35.6161582,42.00512709,45.85134463,53.69040092,21.15152241,18.01587109,181,0
16791.53215,80.27186539,107.1071186,125.8574988,35.22756143,36.28210378,49.35588188,27.3049051,32.93999528,36.43108089,59.87149499,27.11096261,14.36699587,174,0
76761.04676,88.56713386,123.681512,147.8408659,36.76232563,40.36528231,58.03288479,49.4285174,56.04366621,59.65772062,68.76094359,17.79588214,23.47384901,136,0
2884.592605,49.67189832,65.76943816,85.71951278,24.21960338,41.2414947,33.61549521,26.59982176,31.30679635,32.56949503,63.3409874,18.10942023,13.11320522,126,0
122169.5303,91.20952513,128.3326867,171.5490964,35.37690826,47.63084412,67.58917481,47.87697747,46.94787704,43.93851847,195.4171368,11.69536367,19.1210186,78,0
54489.06087,134.2655791,163.8912205,187.2011631,33.71856485,28.34272238,73.42187936,36.09215556,35.45334427,37.7700936,309.3276208,7.551538654,14.93274005,276,0
23885.30285,97.44456744,143.3490121,176.3196667,34.88675013,44.58708289,69.14496731,34.96445702,26.29505767,25.64795934,166.0369774,38.57267382,14.88011707,42,0
1512.382914,91.19892086,114.184982,126.0733813,41.05134566,28.00520698,49.44152913,29.451314,31.4472215,33.1642856,83.67759079,14.9355924,13.23853403,233,0
9799.340149,43.22827962,94.82984631,129.2115022,35.45647162,67.22811309,50.67117735,41.37478184,49.63957544,53.85971595,49.10923603,26.95754102,21.44166394,315,0
7730.782307,101.9655193,131.4777079,146.4373825,40.18375189,30.95627567,57.42642452,21.2587496,18.29119107,18.72628045,233.2681612,16.8676771,8.42689288,319,0
2090.477553,116.7300723,143.4323017,167.530337,31.20405215,31.08709319,65.69817136,31.33260853,33.75077945,35.68094586,74.26187965,14.87648753,14.08558633,170,0
77556.4699,89.05167287,116.822391,151.4708319,31.03311435,43.3223389,59.40032624,57.60638745,66.89765817,58.09073265,126.1217974,18.23452716,26.48212024,131,0
60091.62579,64.26446919,97.54955739,155.3840942,28.90619627,58.68364696,60.93493891,32.37786973,44.37994648,60.22153633,35.41907679,47.60551571,23.77231557,94,0
186609.992,72.18325765,97.15258481,120.6394534,30.3561207,40.77301092,47.30958956,50.54946214,50.21615368,53.67420969,327.0643177,8.987460987,21.27934129,323,0
7510.392499,99.68653736,134.3034771,164.4188165,31.36819384,39.16092746,64.47796726,27.2206191,27.78938931,31.3162836,103.5425297,14.29119906,12.34959836,126,0
42825.54874,35.57540185,116.2687707,241.528051,25.208999,85.04797444,94.71688273,21.61631673,44.296393,15.75076144,157.2476704,64.31622248,17.66353229,89,0
11902.7715,59.8275775,89.11508065,179.6825809,19.60817216,66.23271754,70.46375723,40.79914692,44.50327347,53.93604975,29.558766,26.51698131,21.38396377,88,0
34918.83869,49.36391492,93.93620872,126.7198201,33.93254176,61.6028564,49.6940471,40.83886078,52.83203857,58.22736994,71.8853111,31.96590603,23.36708937,140,0
55165.46145,86.60486672,95.71244331,115.8964274,20.40269948,25.30969805,45.44957937,25.9403717,30.00296326,31.65598289,47.21022171,18.38918746,12.41660291,120,0
20862.67934,99.3179825,120.4914059,145.2446998,28.80122937,31.26334208,56.95870579,18.35739481,17.77784583,18.89144733,90.10740533,15.94124417,7.859058307,193,0
2789.20648,48.14355668,65.3576267,92.89986126,32.09679894,50.96240276,36.43131814,18.63792658,19.45130465,22.64824813,53.29710664,27.25279194,9.146578318,126,0
1490.649361,73.76004872,92.47008222,122.8323691,27.09261874,42.09613589,48.17325834,24.80917018,25.62004775,28.89142757,129.1070816,25.23440108,12.13169669,73,0
2224.467287,45.36700096,81.95940783,147.068171,21.23409364,67.27801873,57.67379254,20.9723117,28.07477316,28.49072696,101.9429747,37.65561596,13.01944425,21,0
13267.5675,137.4908893,154.5022294,189.9908717,19.41893982,27.83291156,74.50622421,12.29955656,17.3121519,20.67899593,50.40270129,45.87740322,8.379959641,40,0
8648.102381,64.37225585,112.3651735,133.4787328,39.46390908,51.28000135,52.34461694,41.59919497,39.97009739,44.33070906,137.145128,22.03122899,18.53484987,452,0
1978.210761,111.0910467,129.593863,163.3982346,23.64473553,31.46981652,64.07773904,23.12506435,25.07613288,21.57423829,127.346881,17.84242224,10.07961379,74,0
118446.0569,93.00096719,117.1537826,130.7250257,37.94006046,28.70490154,51.26471595,34.30391412,41.39435344,43.00183317,60.06382639,20.82859966,17.01615332,635,0
51731.91206,86.68797394,109.9418898,168.3571105,23.43380595,48.65614487,66.02239628,46.50318446,51.24707322,43.79976959,147.7474316,18.11052208,20.41549808,219,0
1098.035193,70.8903448,95.50429516,138.1092197,26.01439404,49.19718322,54.16047833,37.07254562,43.98038062,39.7960479,111.3806426,24.22812094,17.91595184,253,0
13719.71808,86.2294068,112.285509,207.8420642,24.11820117,58.53576868,81.50669183,30.53041465,31.83896816,37.17239673,249.2638259,25.28066883,15.22431979,29,0
104345.7836,73.90709823,119.880834,161.3811882,31.60422347,56.08262474,63.28674046,61.46681149,71.2035485,61.73843903,106.7023995,24.23145598,29.07196575,193,0
256305.2924,17.6088799,65.8080391,143.6494114,23.08657855,88.63217037,56.33310251,22.08848365,37.2562849,52.03395535,35.77043707,60.81361823,20.92199838,26,0
125881.776,53.88410032,106.0713264,158.9402863,29.65945351,66.20778085,62.32952404,30.17366369,49.57438427,55.91636867,47.62398592,46.62184491,21.97348638,84,0
125553.8331,89.01923349,125.5886001,171.9880153,26.23308135,47.97726913,67.44628053,30.8360625,37.75023289,43.3819518,37.75196944,31.56586214,17.29857899,65,0
1235.217638,82.82623566,108.5351942,140.6824066,30.63225603,40.87762082,55.16957121,29.67840765,35.45185569,35.33607937,83.18847189,23.01362881,14.76156452,399,0
19186.29315,100.4761635,129.6927285,182.541058,24.808571,49.07872139,71.58472863,31.66827521,36.88481786,33.90074894,70.15638909,24.15909551,15.50878158,49,0
9868.87872,116.9925904,149.8045716,164.3815599,41.32213031,29.74232164,64.46335681,43.05442332,46.78955584,49.27058609,50.13067321,15.54709303,19.42584503,386,0
826.1774276,80.92289442,127.6915777,188.8701915,26.17750363,58.12321564,74.06674176,59.88256638,60.97360456,50.93846156,147.9536952,24.40428448,25.24615874,37,0
637.7781095,98.68597015,121.4264677,138.2499502,34.79077798,30.48316302,54.21566676,13.78124032,16.48428107,18.53623768,43.79529704,24.69611564,7.307097183,44,0
6453.811199,55.27823241,101.7484802,119.8838555,43.17255634,54.48986256,47.01327667,33.35382194,32.19570974,33.72738222,226.7005807,11.35311271,13.69831554,165,0
339.2298897,62.53576849,76.65010624,95.11261763,27.51390008,33.29599053,37.29906574,21.92814814,23.04616868,23.6580766,141.349467,10.30105881,9.509535033,141,0
863.7383842,70.2838089,84.53525746,108.250574,23.71592443,35.46524696,42.45120547,30.22787104,31.76286203,34.36913334,110.5198144,12.67300709,13.52985202,55,0
68407.69685,79.36015662,108.8721506,126.6807571,38.8082781,36.90893586,49.70194583,35.08653352,37.17687289,42.46563384,28.57823438,17.76786528,16.69618891,348,0
1173.345847,66.44289137,80.03154952,98.07188498,26.03085592,34.36871851,38.45956274,40.05991673,38.8810346,42.0339126,293.3068486,11.80202195,16.81002501,16,0
3531.433001,60.13849298,104.7395658,129.3928991,39.52940526,52.71373516,50.84945283,38.2679508,48.71935715,54.41345461,58.19498929,38.56362077,22.56266685,125,0
27189.77644,61.20880822,80.29567796,96.72622134,32.84638399,35.53816223,37.93185151,27.49127769,32.51048922,34.63749645,53.32057945,24.96245741,13.93513945,139,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.04232804,58.38095238,70.20634921,95.37830688,21.55739102,43.26526955,37.4032576,24.39392762,25.63724595,24.8124105,95.79035113,15.99581096,10.25747427,17,0
57061.38295,94.14152646,114.0992414,142.34478,25.73189228,35.39912451,55.82148236,45.66796565,45.69731185,42.73665149,175.6741757,7.835565607,18.04672817,185,0
63743.98244,64.63979806,76.88655227,167.3779503,10.15330717,58.12972306,65.63841188,33.87248053,34.80898414,38.21416861,31.44049388,12.76280929,15.09897096,158,0
25974.07249,41.35033872,74.75713913,126.1342105,23.45754454,67.16862338,49.46439628,40.60874739,51.46197149,62.80810847,44.28683612,35.10853509,24.69317744,149,0
105016.0376,79.04977401,102.8741146,129.6395966,27.68778214,38.58827523,50.83905749,50.39444239,54.24672296,58.03102719,38.512775,13.77052226,22.82165876,142,0
698.3176596,100.0529787,111.392234,138.8037234,17.48673815,28.28904974,54.43283271,24.34008277,27.38368423,31.19763226,31.26901982,20.67811311,12.24180166,58,0
150020.8467,57.97483822,84.16013083,113.5228122,28.6017923,48.80725357,44.51874989,37.68065939,41.6091443,48.98775591,33.95494992,24.13101213,19.26558915,385,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012.220545,90.10845245,100.7493563,139.4178727,30.93321956,33.79834286,54.67367556,27.18339685,27.77761096,30.34031706,104.0977005,17.95696155,12.56991626,179,0
14357.52186,31.06747581,125.1515567,149.2044327,48.00337093,79.08179601,58.51154224,32.36447868,52.93329641,60.84840714,44.75811062,46.69265021,23.8744625,146,0
89992.46259,41.42933625,73.22940404,112.2475426,26.30005084,64.11935865,44.01864414,27.67524408,37.41917733,40.35089273,50.79097656,35.62639245,16.12155841,248,0
2034.000761,66.8490566,91.71416616,123.8998022,24.956219,46.77452546,48.58815772,29.84336998,33.92488607,42.15561504,58.13596967,27.32623225,16.7471397,162,0
151277.7037,83.13392402,134.455915,167.6078882,35.57174147,49.8642443,65.72858359,41.42574903,45.82107707,51.93957827,31.77821306,21.10650152,20.4101763,147,0
5062.111448,80.65569075,114.2280324,138.0802007,35.83358021,41.04666049,54.14996166,34.10967265,38.89459635,40.67145689,78.07924419,16.21844821,16.14195819,187,0
43296.47698,41.95812995,54.68375895,115.2904431,41.94812941,62.74497055,45.21193846,26.56003739,32.34040352,38.13298335,73.98530492,31.47500684,15.33421296,138,0
156695.6971,46.86420857,82.83904697,127.4481086,28.83152486,63.19694252,49.97965042,48.30564957,49.84478407,55.21571379,16.19623548,16.91865102,21.7696791,126,0
887.5461588,73.69565618,97.72682837,113.2712349,37.10984207,35.6330408,44.42009212,16.69486564,20.01493197,18.62186905,125.4774212,22.01672115,8.121995619,303,0
652.5244908,49.08450533,82.92022308,96.33887003,42.22016363,49.17092569,37.77994903,26.2846194,27.08801266,27.62570179,127.992746,10.05401232,11.04166954,180,0
200802.4977,65.12248842,91.36579411,123.9205208,26.79669877,47.68460712,48.59628267,33.95494491,37.29139983,42.65010533,24.53523516,20.7087104,16.74996748,133,0
588.4020687,63.85752419,87.69285953,99.73189857,34.47821487,34.01747981,39.11054846,15.69333129,15.28858693,15.76817953,157.4891549,13.96371794,6.587936898,170,0
3837.574563,106.2685812,135.2935789,197.9752886,17.51379831,51.06683479,77.63736809,10.95815826,7.934095388,17.74504378,275.6959202,72.00746825,7.101116862,133,0
576.2939055,53.25856473,62.13234764,79.15759106,24.90875675,31.93859641,31.04219257,14.36386566,14.87666902,16.22593167,89.6904252,12.56194682,6.376521807,80,0
201945.6009,113.3886197,145.5063292,174.5266229,31.91926183,35.0762171,68.44181289,34.83258772,39.49025354,43.77342543,34.75483875,21.33358474,17.24260027,179,0
67085.66462,114.5650636,136.877402,158.702956,41.44294478,27.68316111,62.23645334,30.56098585,31.48640366,34.80839465,40.48735319,13.84223897,13.73079193,334,0
399.9452366,87.24584506,103.0069022,114.9236218,33.47048115,24.34703049,45.0728594,13.2043149,15.50407849,16.63332212,91.93817739,18.83643657,6.593168851,296,0
334.7149123,57,71.31140351,78.22368421,40.30050021,27.45426003,30.67595459,11.09743293,12.55763624,12.48590048,64.89409088,12.54872983,4.955883423,5,0
16454.47845,102.3678739,128.0531202,139.9307231,40.33356463,27.84093459,54.87479337,26.47436499,28.01541924,27.40904844,135.3605412,12.47028235,11.29991564,109,0
5448.763452,75.86374727,89.54032362,117.2054707,20.19753584,36.75247651,45.96292967,25.83289164,25.22597563,25.59860576,150.2314612,25.35871024,11.51602554,88,0
4675.400624,86.68327263,87.0526795,109.6759886,19.66307293,21.08583752,43.01019159,4.658379055,4.490201511,5.161870134,291.8411549,13.50009837,2.033110776,53,0
46103.45013,84.39738999,88.31877196,108.2623557,9.913041601,22.11295543,42.45582576,12.97718293,13.29571399,14.34740763,34.62654864,9.703930129,5.639719545,159,0
163010.365,58.88467477,92.55259518,121.4872747,33.1675969,51.74649537,47.64206851,45.75539691,57.85226806,66.30790084,41.7601514,32.36186739,26.24557728,541,0
1679.856734,77.04718593,90.9338843,103.8865137,31.72596816,25.68575245,40.7611381,16.72820969,18.38101837,20.48209833,52.51696878,19.90565275,8.093075949,215,0
6092.471292,82.34680952,133.253226,152.0606132,43.91118746,47.60564425,59.63161303,28.87129229,35.93171702,39.88188989,40.9542293,27.74949531,15.65365214,83,0
226269.269,72.60037005,101.7150088,159.3581291,27.19714774,55.75952059,62.49338395,54.19062327,54.54626358,53.1704454,148.7592672,4.969278572,21.54737418,28,0
205055.7361,53.89063102,91.93138927,134.1740389,28.56355967,62.66135081,52.61727017,50.27870742,54.83000212,59.28858106,39.64085096,19.2001346,23.43476063,126,0
2677.831262,55.88627347,93.38190955,111.3846866,40.15224763,52.22284428,43.68026925,33.40363468,42.11659839,45.12547639,49.4544654,33.17575023,17.92672638,24,0
134950.4484,96.24754855,140.4351197,187.9687602,28.79731537,48.59062704,73.71323929,60.33831185,41.4482927,35.34813412,214.7656112,41.63493035,23.84164586,205,0
113224.7538,75.65207544,105.8829796,140.434371,29.20130326,47.35553191,55.07230235,50.39750353,48.72602456,47.73558217,200.3752834,10.70466468,20.17991557,393,0
168556.6981,26.54245072,58.18110431,106.9849018,24.68608147,73.92305662,41.95486345,33.56354544,44.71007031,60.98184721,28.93091132,46.72710161,24.20486037,580,0
6811.559958,25.95124584,63.90033261,104.7054619,27.89388999,78.40793617,41.06096544,30.81980088,50.26434539,51.84624923,57.28301947,51.03769027,20.94996885,211,0
37077.56205,52.82652303,73.4890509,155.7323178,44.30936057,65.60523917,61.07149716,28.38207805,37.77466533,59.14019457,44.24119525,50.50955929,23.20534163,489,0
3374.12692,114.4301268,146.2709172,167.3594333,35.65117794,30.82680849,65.6311503,15.91020073,18.03018748,19.87876317,65.55046697,28.4869634,8.132567388,87,0
123744.1097,84.01913801,123.757607,159.0071051,31.70330925,47.88851318,62.35572747,48.07066672,48.94238837,50.00010507,36.56194848,6.391118659,19.7393584,209,0
41585.69234,104.6674713,132.7319732,177.7489206,62.09052006,42.19956288,69.70664047,38.75142004,43.70898624,51.55787649,48.9904222,28.89372626,20.37250896,78,0
42995.44531,110.4093933,134.5428645,179.0586567,32.49606243,39.38466413,70.21908107,28.06447392,27.0381373,31.09740551,83.36989615,18.53155871,13.06363708,368,0
175245.6317,61.28772718,97.62074339,132.8324585,32.77997066,55.44101267,52.13570111,54.69151166,48.23381481,48.81599315,218.4568158,16.69372502,22.02174464,332,0
70844.76887,74.5696276,107.1318367,129.8736381,35.42281084,42.88761937,50.96180724,40.04259903,44.17582749,45.40653301,58.42317417,13.48951659,17.89801369,181,0
1078.746109,95.36249477,121.4569428,179.6096883,25.20375552,47.49282174,70.4351719,29.4018973,36.34846083,37.94981475,85.86235834,39.46369256,16.66827873,185,0
56092.49601,53.7681636,60.08628203,81.84878857,16.81273375,34.64772905,32.09756414,19.3935521,17.38826972,18.39533359,267.7990428,10.33132986,7.607764433,112,0
35830.70051,88.90176736,118.8884387,140.2085124,37.17138743,36.38212643,54.98373036,35.17779893,37.60419698,36.86069635,106.6240721,8.134319228,14.92512126,421,0
2335.081419,89.60744402,106.4263836,128.6249879,28.21691329,31.13109174,50.44117172,26.0497141,27.59632501,30.510629,80.40375132,14.31572832,12.01002156,41,0
195057.3348,38.65162005,77.31484104,149.176733,28.9968799,74.81051642,58.50153974,33.81614016,51.8346459,56.32941681,57.86491832,42.32043538,22.34886157,265,0
12317.42172,81.19678039,97.97400288,114.1577126,30.50346148,30.53616722,44.76773045,13.71061746,13.17575554,14.28464534,213.8383756,10.80841719,5.738641954,49,0
9257.793474,57.00218489,63.59104911,155.0486407,24.34688364,60.64098324,60.80338851,25.63848065,27.92431755,22.62351648,128.157643,36.96624029,11.71052933,178,0
64197.60687,62.85444998,88.05199069,100.9067464,39.7360551,37.69817008,39.57127311,15.54201572,19.87911257,22.32563204,42.6639669,29.66843267,8.759361455,112,0
60782.33044,57.94467919,89.02263373,107.9639572,37.38352305,49.69721604,42.33880676,34.01550491,32.79386242,33.43483212,259.1074627,7.759982018,13.53466712,463,0
8982.668686,134.7039267,159.4409208,176.9634407,34.2520225,24.73771626,69.39742773,35.53169615,39.20707238,40.30069244,51.28032193,11.72344333,15.82436184,94,0
93216.40392,94.03244789,110.4127998,125.0692335,40.00757662,26.3634288,49.44464233,37.51993456,37.37465611,36.05646509,160.2348852,5.42377995,14.82600037,200,0
521.5114038,81.90619981,121.4495663,144.7394796,37.25370868,43.89334392,56.76058024,28.09475651,30.38797266,31.29825662,94.63631442,19.47076583,13.12985686,133,0
17954.04698,112.1802874,142.4503573,167.4610765,32.20578804,32.60976551,65.67101038,38.82804369,46.41118691,52.92005633,34.23427424,25.39074116,20.75546873,88,0
138299.3346,38.1501774,58.77612186,97.32510388,23.96440092,60.88957616,38.1667074,36.95917891,45.25094952,51.9409989,38.60330139,28.69203334,20.41414604,395,0
7097.577579,76.76676443,94.45169282,123.0762835,21.28465262,36.57306592,48.26520921,21.75495846,25.97420065,30.08057755,89.66909582,24.40288249,11.84526141,181,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671.5615314,67.79880193,79.54720667,105.454356,20.18290051,35.86268452,41.35464943,18.91605866,20.04027703,24.41920332,135.3143813,25.8181442,9.650525109,157,0
4843.624872,38.64773889,58.62838528,113.7249617,37.07683217,68.12345643,44.59802419,25.56668637,28.19131577,25.732563,146.3223058,29.32697429,12.15321551,111,0
4355.327429,80.40288722,100.842369,115.7994705,35.17658117,31.67861194,45.41155705,33.56757278,35.86761611,39.13877235,45.23125742,15.29559366,15.37576869,143,0
1444.757593,40.20086772,56.40044309,65.4443829,38.8504529,38.79362312,25.66446388,9.577062311,9.203424516,10.05507113,144.2956388,13.11996819,4.012548044,101,0
7829.853518,81.90025021,125.1193333,159.5082058,33.80729839,49.50107377,62.55224528,33.67963386,40.23323026,45.65843004,123.5452813,31.06009105,18.66417142,602,0
2840.238095,51.99670456,59.03624979,68.36134454,24.81300102,23.72627623,26.80837041,6.953919506,7.110732958,7.277657682,289.3487564,4.235375482,2.855228565,20,0
201827.5646,89.2474469,118.4406561,151.3464883,29.2154465,41.91635834,59.35392375,60.75563992,54.18584012,47.31345585,208.9890837,23.08476151,23.92736369,150,0
14250.84457,100.457459,135.506632,159.6096802,35.65488488,37.13447018,62.59203146,22.03083561,24.95561623,27.70866011,92.14176511,22.62949973,11.00610418,88,0
205663.4707,91.14640091,107.6606655,129.9065061,44.8973496,34.15154228,52.03359237,48.23498377,42.69589935,37.49822602,208.2018297,22.89063445,18.9605,140,0
415.9964931,83.75973384,104.3068069,118.260678,35.51146051,28.50408124,46.37673647,19.42694815,21.06565566,22.34122825,67.78812393,12.73056938,8.836690274,234,0
14822.87433,95.67430416,113.5859173,143.1975287,22.53052837,33.27956406,56.15589359,18.36517909,18.80175537,19.23166644,178.4656707,9.857707802,7.721994144,136,0
74862.89787,108.0871609,130.6262338,155.0172393,38.89132451,30.79298881,60.79107422,46.88131176,45.65317832,40.0934559,172.8708428,17.88394001,18.71694705,283,0
2953.290984,95.76484739,130.6126898,153.0610435,35.57160728,37.06127222,60.02393861,26.95199305,34.93101654,37.94529935,59.99121556,27.72077086,14.92207356,133,0
4380.19614,116.9795548,167.8185727,200.4964173,37.02578611,42.66335684,78.626046,35.99256867,44.07063997,43.98385774,73.47229452,33.94759781,18.85487276,7,0
162229.3913,66.96423542,84.61458476,100.1367107,33.02773145,34.82545468,39.26929833,47.05221423,51.49632703,53.14304097,54.10781144,14.02012403,21.02227135,163,0
23793.79494,80.92488233,92.20620786,121.8021562,19.26758629,33.37375573,47.76555146,20.01932067,20.56684108,24.48290619,18.80993067,17.67264854,9.603630067,53,0
37077.56205,52.82652303,73.4890509,155.7323178,44.30936057,65.60523917,61.07149716,28.38207805,37.77466533,59.14019457,44.24119525,50.50955929,23.20534163,489,0
